Track URI;Track Name;Artist URI(s);Artist Name(s);Album URI;Album Name;Album Artist URI(s);Album Artist Name(s);Album Release Date;Album Image URL
spotify:track:0Gi17qCJh9e9RJxLaYkm9l;Dark Times;spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ, spotify:artist:6eUKZXaKkcviH0Ku9w2n3V;The Weeknd, Ed Sheeran;spotify:album:28ZKQMoNBB0etKXZ97G2SN;Beauty Behind The Madness;spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ;The Weeknd;2015-08-28;https://i.scdn.co/image/ab67616d0000b273aac98daa18e4edf54d7a0a70
spotify:track:5u0pZ5m0E0ovcbsZzrq4vu;Six Ribbons - Soundtrack Version;spotify:artist:6H2LnEj5myKc4vVz0huuxW, spotify:artist:7apyAypjcjkknExFpqhSuw;Jon English, Mario Millo;spotify:album:1PVTg2bQnFg2jjYhWNcHby;The Best Of Jon English (20th Anniversary Edition);spotify:artist:6H2LnEj5myKc4vVz0huuxW;Jon English;1993-01-01;https://i.scdn.co/image/ab67616d0000b2730779ac4fbeed886c2adb2dd6
spotify:track:4QN7nPeo5KDAM6HiRI0NJU;Change Your Life;spotify:artist:3e7awlrlDSwF3iM0WBjGMp;Little Mix;spotify:album:0SHgpefjbVvnR2NnMPj1ve;DNA: The Deluxe Edition;spotify:artist:3e7awlrlDSwF3iM0WBjGMp;Little Mix;2012;https://i.scdn.co/image/ab67616d0000b273a72a9f6d0b66322e367c40c9
spotify:track:4yyX2Iu4xJjW9xMvBZKSBi;Met Him Last Night (feat. Ariana Grande);spotify:artist:6S2OmqARrzebs0tKUEyXyp, spotify:artist:66CXWjxzNUsdJxJ2JdwvnR;Demi Lovato, Ariana Grande;spotify:album:3XsdVkuj3zMVHPRvodOgeE;Dancing With The Devil…The Art of Starting Over (Expanded Edition);spotify:artist:6S2OmqARrzebs0tKUEyXyp;Demi Lovato;2021-04-01;https://i.scdn.co/image/ab67616d0000b2736593537e6a1510219779f1a5
spotify:track:2nyoYdCYZXrdiLwNDw9t12;Chanson d'Amour;spotify:artist:2dogRElUKV20C2khRHqjRc;The Manhattan Transfer;spotify:album:6P4oBoe82OUrkeGtsg0c75;Coming Out;spotify:artist:2dogRElUKV20C2khRHqjRc;The Manhattan Transfer;1976;https://i.scdn.co/image/ab67616d0000b273ef81a02a4c80a324c9581a08
spotify:track:1Quf5Hv5j6az3QavlmZiQG;To Be Human;spotify:artist:5WUlDfRSoLAfcVSX1WnrxN, spotify:artist:2feDdbD5araYcm6JhFHHw7;Sia, Labrinth;spotify:album:1GNOX84dUwQ8ZKrLbihyRb;Wonder Woman: Original Motion Picture Soundtrack;spotify:artist:2vuXYcTqreOLLnlKtMV5UG;Rupert Gregson-Williams;2017-06-02;https://i.scdn.co/image/ab67616d0000b273365702ae8e6ecf723db68e2e
spotify:track:3rfDfPjgHDQ1BUaSHr9xoI;The Freshmen;spotify:artist:242iqFnwNhlidVBMI9GYKp;The Verve Pipe;spotify:album:6Rv9Ajtycre9EYG75k3y9Q;Villains;spotify:artist:242iqFnwNhlidVBMI9GYKp;The Verve Pipe;1996;https://i.scdn.co/image/ab67616d0000b27362c9da28de379339f3081d9e
spotify:track:4vUmTMuQqjdnvlZmAH61Qk;South of the Border (feat. Camila Cabello & Cardi B);spotify:artist:6eUKZXaKkcviH0Ku9w2n3V, spotify:artist:4nDoRrQiYLoBzwC5BhVJzF, spotify:artist:4kYSro6naA4h99UJvo89HB;Ed Sheeran, Camila Cabello, Cardi B;spotify:album:3oIFxDIo2fwuk4lwCmFZCx;No.6 Collaborations Project;spotify:artist:6eUKZXaKkcviH0Ku9w2n3V;Ed Sheeran;2019-07-12;https://i.scdn.co/image/ab67616d0000b27373304ce0653c7758dd94b259
spotify:track:77UjLW8j5UAGAGVGhR5oUK;Pray For Me (with Kendrick Lamar);spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ, spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg;The Weeknd, Kendrick Lamar;spotify:album:3pLdWdkj83EYfDN6H2N8MR;Black Panther The Album Music From And Inspired By;spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg, spotify:artist:7tYKF4w9nC0nq9CsPZTHyP;Kendrick Lamar, SZA;2018-02-09;https://i.scdn.co/image/ab67616d0000b273c027ad28821777b00dcaa888
spotify:track:7qnNnQTGxdzI2wZWpa0vDD;I Believe;spotify:artist:4W4gYpQ2AQq7US2HZS13Qw, spotify:artist:5UgYIWTgZ9x2aPUrWkaWop;Blessid Union Of Souls, David Kershenbaum;spotify:album:7wPvUyod3Rxkcm830TmZIE;Home;spotify:artist:4W4gYpQ2AQq7US2HZS13Qw;Blessid Union Of Souls;1995-01-01;https://i.scdn.co/image/ab67616d0000b27352e7ae2dac5d4272fb23e88e
spotify:track:4DzPPja6CrMvxi6zn4fmFe;Hello, You Beautiful Thing;spotify:artist:4phGZZrJZRo4ElhRtViYdl;Jason Mraz;spotify:album:0BXNqyHSP4PVo865RUJgZf;Hello, You Beautiful Thing;spotify:artist:4phGZZrJZRo4ElhRtViYdl;Jason Mraz;2014-05-23;https://i.scdn.co/image/ab67616d0000b273f7fe483a7b3c60aeeb6c4eba
spotify:track:28Y2taEFmHofu2EsU04ILf;Anyone Who Had a Heart - 2003 Remaster;spotify:artist:3bCvHtuIXWXPbCMdSYudmZ;Cilla Black;spotify:album:1OYFI2ylkl9kluPmY4SUmD;Beginnings;spotify:artist:3bCvHtuIXWXPbCMdSYudmZ;Cilla Black;2003;https://i.scdn.co/image/ab67616d0000b273b8adb62e42a607432f06048a
spotify:track:5XM7yXTFzTN0PVo9L1bkQS;Holy Grail;spotify:artist:7udwYystFcvYziV36ZIwuh;Hunters & Collectors;spotify:album:7n0fvADfxHxfAcovh4EC8t;Cut;spotify:artist:7udwYystFcvYziV36ZIwuh;Hunters & Collectors;1992;https://i.scdn.co/image/ab67616d0000b2734c75574b3f389b1d7d4de7ac
spotify:track:2UKkLqST2xWpK8n1b0Xr5Z;Return To Innocence;spotify:artist:3DmG65yHQsMms7WAvrZOdt;Enigma;spotify:album:1t4hf9yHMQBoTz2CxTBJKj;The Cross Of Changes;spotify:artist:3DmG65yHQsMms7WAvrZOdt;Enigma;1993-01-01;https://i.scdn.co/image/ab67616d0000b2736d7e526534a3561be5e94a85
spotify:track:2RSP1teKYl4q959OinwJeT;City Lights;spotify:artist:46n0cAhBmsRJZiX6GSFmbf;David Essex;spotify:album:4kRaawwPcWlpw33TjpPuiQ;Best Of David Essex;spotify:artist:46n0cAhBmsRJZiX6GSFmbf;David Essex;1996-01-08;https://i.scdn.co/image/ab67616d0000b2737f39354389a634ea4a2fb62b
spotify:track:3QHONiXGMGU3z68mQInncF;I'll Be Missing You (feat. Faith Evans, 112);spotify:artist:59wfkuBoNyhDMQGCljbUbA, spotify:artist:5NDMothbpdpq2xHqSjrrWn, spotify:artist:7urq0VfqxEYEEiZUkebXT4;Diddy, Faith Evans, 112;spotify:album:46JQVqJpOg8opDLUl1qHT1;Bad Boy's 10th Anniversary- The Hits;spotify:artist:0LyfQWJT6nXafLPZqxe9Of;Various Artists;2004-03-09;https://i.scdn.co/image/ab67616d0000b2734ad6e5838f15401ff7d62856
spotify:track:3iJTbZDSnZ676y5qObWDm0;Since U Been Gone;spotify:artist:3BmGtnKgCSGYIUhmivXKWX;Kelly Clarkson;spotify:album:6eYW3u9E60TXB8Lg2XlPd9;Since U Been Gone;spotify:artist:3BmGtnKgCSGYIUhmivXKWX;Kelly Clarkson;2005-01-01;https://i.scdn.co/image/ab67616d0000b27324c2e23f46eb28b0344c1c0d
spotify:track:0W1uTK6I97CbjFKAVtRGfK;Too Much Love Will Kill You - Remastered 2011;spotify:artist:1dfeR4HaWDbWqFHLkxsg1d;Queen;spotify:album:391ScNR3xKywWSpfDwP3n0;Made In Heaven (2011 Remaster);spotify:artist:1dfeR4HaWDbWqFHLkxsg1d;Queen;1995-11-06;https://i.scdn.co/image/ab67616d0000b2735f8c271d01157fdb59478f14
spotify:track:29HaKOpeLSYvqdFyEQSRdj;Teach Your Children;spotify:artist:1CYsQCypByMVgnv17qsSbQ;Crosby\, Stills\, Nash & Young;spotify:album:5bHkK1X4WEOzNvRhehvOcb;Deja Vu;spotify:artist:1CYsQCypByMVgnv17qsSbQ;Crosby\, Stills\, Nash & Young;1970-03-11;https://i.scdn.co/image/ab67616d0000b27306e00756085191abc01e4cf0
spotify:track:7q3MflmodGZlOgZ799EpAb;Total Eclipse of the Heart;spotify:artist:0SD4eZCN4Kr0wQk56hCdh2;Bonnie Tyler;spotify:album:0pvhletDH7CphbKErUtPCF;80s 100 Hits;spotify:artist:0LyfQWJT6nXafLPZqxe9Of;Various Artists;2010-02-26;https://i.scdn.co/image/ab67616d0000b273db56ceff816b668b7b6f04ff
spotify:track:2YOuBWIyHgyvHnLMpjzBf2;Sunchyme;spotify:artist:3Eo78i1MPfle0XVjMvia8A;Dario G;spotify:album:6TtZuP1WRvIScmqLlUwet2;Sunchyme;spotify:artist:3Eo78i1MPfle0XVjMvia8A;Dario G;2016-12-02;https://i.scdn.co/image/ab67616d0000b273bca2a5e8a179ad3a0b95e6f8
spotify:track:4DHcnVTT87F0zZhRPYmZ3B;Flowers;spotify:artist:5YGY8feqx7naU7z4HrwZM6;Miley Cyrus;spotify:album:0HiZ8fNXwJOQcrf5iflrdz;Endless Summer Vacation;spotify:artist:5YGY8feqx7naU7z4HrwZM6;Miley Cyrus;2023-03-10;https://i.scdn.co/image/ab67616d0000b27358039b5147731b6e52202e46
spotify:track:78TnMTAFmWUWWCgNXR7D3K;Listen To Your Heart;spotify:artist:2SHhfs4BiDxGQ3oxqf0UHY;Roxette;spotify:album:1iI5YZkqNUV7VmrEi4uOP9;Look Sharp! (2009 Version);spotify:artist:2SHhfs4BiDxGQ3oxqf0UHY;Roxette;1988-10-19;https://i.scdn.co/image/ab67616d0000b273dc9cb1ac37f5131948ddc257
spotify:track:6wJNPpHDQB6eZzVnO2Ydqy;Love & Devotion - Club Mix;spotify:artist:2vRfKzjQYJQd67X8x49MOh;Real McCoy;spotify:album:4SJ6x0Hlml18n0Ur9hnWNU;Another Night;spotify:artist:2vRfKzjQYJQd67X8x49MOh;Real McCoy;1995-04-10;https://i.scdn.co/image/ab67616d0000b273fd06c1a7292da1064f45c1ca
spotify:track:7GSCnEFxiD6Im98CbfySDw;Couldn't Get It Right;spotify:artist:4eeRviM714mXXeILmKHxh2;Climax Blues Band;spotify:album:46b5kxxgs65r2SQYf6BYfO;Gold Plated;spotify:artist:4eeRviM714mXXeILmKHxh2;Climax Blues Band;1976-01-01;https://i.scdn.co/image/ab67616d0000b27349c1de284f05b46d67bc14e0
spotify:track:58E1XVmZTODC67YNjneuXM;Tainted Love;spotify:artist:6aq8T2RcspxVOGgMrTzjWc;Soft Cell;spotify:album:1R4TikWrz6Mz53aB66dZRn;Non-Stop Erotic Cabaret;spotify:artist:6aq8T2RcspxVOGgMrTzjWc;Soft Cell;1981;https://i.scdn.co/image/ab67616d0000b273db5f42a5cd45458926cab59d
spotify:track:26o2N5zINFVRRSNLTWfYZV;7 Days and One Week - Radio Edit;spotify:artist:1Jz17Vwjc2WYOT2MfYG5GO;BBE;spotify:album:0E6uXOocoRMJbLHmV39GGp;7 Days and One Week;spotify:artist:1Jz17Vwjc2WYOT2MfYG5GO;BBE;2009-12-19;https://i.scdn.co/image/ab67616d0000b2732fbffeb43cba99b1ade91f0d
spotify:track:2mfUa8bLs2s5N4VaqJZ4lZ;Most Girls;spotify:artist:5p7f24Rk5HkUZsaS3BLG5F;Hailee Steinfeld;spotify:album:4D6OyZ4Q57vH7gul8PVzTv;Most Girls;spotify:artist:5p7f24Rk5HkUZsaS3BLG5F;Hailee Steinfeld;2017-04-28;https://i.scdn.co/image/ab67616d0000b2739e1b81dc79bd5055417b1e5a
spotify:track:06VuCrLHmfdgdUXSQCX6us;Tell It on the Mountain;spotify:artist:6yrBBtqX2gKCHCrZOYBDrB;Peter\, Paul and Mary;spotify:album:5XresJcJBgYkVQE9PATjli;In the Wind;spotify:artist:6yrBBtqX2gKCHCrZOYBDrB;Peter\, Paul and Mary;1963;https://i.scdn.co/image/ab67616d0000b2739239355346a8804ea5b362e3
spotify:track:3NdDpSvN911VPGivFlV5d0;"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""";spotify:artist:5ZsFI1h6hIdQRw2ti0hz81, spotify:artist:06HL4z0CvFAxyc27GXpf02;ZAYN, Taylor Swift;spotify:album:5MxXY7DbFMUiHFTPUabgJJ;I Don’t Wanna Live Forever (Fifty Shades Darker);spotify:artist:5ZsFI1h6hIdQRw2ti0hz81, spotify:artist:06HL4z0CvFAxyc27GXpf02;ZAYN, Taylor Swift;2016-12-09;https://i.scdn.co/image/ab67616d0000b2732ae921f082ae5db4d3da818f
spotify:track:0cHkeSotcFG5tExiaqutKr;Way Back Home - Original;spotify:artist:6fXEqmGQEt6ONuqVmwrN46;Bag Raiders;spotify:album:6zVi5jNALX1GeD3MxiFmqo;Bag Raiders (Deluxe);spotify:artist:6fXEqmGQEt6ONuqVmwrN46;Bag Raiders;2011-01-01;https://i.scdn.co/image/ab67616d0000b27350b5922bdf87ba4213b25234
spotify:track:5HrVgmO1govSOrPUehW1VV;On My Own;spotify:artist:0ty0xha1dbprYIUAQufkFn;Patti LaBelle;spotify:album:5wESpjGUZ1QKY2DziNM5fN;Winner In You;spotify:artist:0ty0xha1dbprYIUAQufkFn;Patti LaBelle;1986-01-01;https://i.scdn.co/image/ab67616d0000b273c2c5e9c6b9173a1379b951a3
spotify:track:602rnDrA59nfIEcX5Qrlcx;Walking the Dog - Mono;spotify:artist:3iRSHS3b4NUdjNbnw3Opg8;Rufus Thomas;spotify:album:7hSfW22a8j44vzn9wb2FC6;Walking the Dog (Mono);spotify:artist:3iRSHS3b4NUdjNbnw3Opg8;Rufus Thomas;1963;https://i.scdn.co/image/ab67616d0000b2737bfcbd1d1ab9aeffeb4d5183
spotify:track:1DqdF42leyFIzqNDv9CjId;Dynamite;spotify:artist:6MF9fzBmfXghAz953czmBC;Taio Cruz;spotify:album:159jpldDCgsgH6KGgjy63c;Rokstarr;spotify:artist:6MF9fzBmfXghAz953czmBC;Taio Cruz;2010-01-01;https://i.scdn.co/image/ab67616d0000b273a9006ae892a2255a865c0f7a
spotify:track:4tFkgfdi8b3aNcKNthPqIF;Hearts a Mess;spotify:artist:2AsusXITU8P25dlRNhcAbG;Gotye;spotify:album:7IMJkt2cilySuhCrU79cDm;Like Drawing Blood;spotify:artist:2AsusXITU8P25dlRNhcAbG;Gotye;2006-05-21;https://i.scdn.co/image/ab67616d0000b27304a30f1e2308015e73369279
spotify:track:6CDzDgIUqeDY5g8ujExx2f;Heat Waves;spotify:artist:4yvcSjfu4PC0CYQyLy4wSq;Glass Animals;spotify:album:69K1zrf6TkXHdYUO8n2qVi;Heat Waves;spotify:artist:4yvcSjfu4PC0CYQyLy4wSq;Glass Animals;2020-06-29;https://i.scdn.co/image/ab67616d0000b273ab9d1ae18b640b7b0ce390d4
spotify:track:0AGrARRk7RBP4KqpesAB9e;Universe;spotify:artist:3NRFinRTEqUCfaTTZmk8ek;Savage Garden;spotify:album:2FSVwM8ysmI2tXIPpBJbfs;Savage Garden;spotify:artist:3NRFinRTEqUCfaTTZmk8ek;Savage Garden;1997-03-04;https://i.scdn.co/image/ab67616d0000b2736829cf8da7c5706fc42a3852
spotify:track:7pzdiluN2tVrxsFGyM2Asc;I Lived;spotify:artist:5Pwc4xIPtQLFEnJriah9YJ;OneRepublic;spotify:album:1Cm6wsvnTlOXrfI9PkD8i4;Native;spotify:artist:5Pwc4xIPtQLFEnJriah9YJ;OneRepublic;2013-01-01;https://i.scdn.co/image/ab67616d0000b2730dcd4d3fb73a5d9ba449a5f3
spotify:track:6HuugFQZzdTYrHluRMUkzH;Zoom;spotify:artist:0DapOnrmvQGwToOmgk6Fz8;Fat Larry's Band;spotify:album:7EJ7WCaYLgelKpBONqOCaN;Breakin' Out;spotify:artist:0DapOnrmvQGwToOmgk6Fz8;Fat Larry's Band;1982-01-01;https://i.scdn.co/image/ab67616d0000b273e88a017e11d2dc06ff391761
spotify:track:2xpGRGcqQjNdmgkwzH0k4z;I Told the Brook;spotify:artist:4Zwtv7Mc3eHv465GJ6au6n;Billy Thorpe & The Aztecs;spotify:album:4Tzok4AlxCpo8YVFRWKk3a;It's All Happening - 23 Original Hits (1964-1975);spotify:artist:4Zwtv7Mc3eHv465GJ6au6n;Billy Thorpe & The Aztecs;1995-01-01;https://i.scdn.co/image/ab67616d0000b2732a0a7bf57031f91316bb840a
spotify:track:4iQZi2sMZlbTpcUlo5YGBf;Midnight Blue;spotify:artist:7CnmC3gRgLev4I609BrSxj;Lou Gramm;spotify:album:6fR5edAXR1JVbrN5F6R68D;Ready Or Not;spotify:artist:7CnmC3gRgLev4I609BrSxj;Lou Gramm;1987-03-03;https://i.scdn.co/image/ab67616d0000b273ed1fcf783a8dcad986a64d8d
spotify:track:4jyVtsexyS1kY6X3X3gmAw;Written in the Scars;spotify:artist:3AQRLZ9PuTAozP28Skbq8V;The Script;spotify:album:3W9NClLDhTHyRmy8ZLfoJf;Freedom Child;spotify:artist:3AQRLZ9PuTAozP28Skbq8V;The Script;2017-09-01;https://i.scdn.co/image/ab67616d0000b2735409d6da4f0a9aa86edd4ef4
spotify:track:3BzQ4YUYUAIF09bQeKfXVt;Ma Belle Amie - US Version;spotify:artist:0uBrmlGaTI6nSg4JpVC1VR;Tee-Set;spotify:album:1w8NTmn2OP6z5liXLqf2Ac;Ma Belle Amie;spotify:artist:0uBrmlGaTI6nSg4JpVC1VR;Tee-Set;2013-12-16;https://i.scdn.co/image/ab67616d0000b2739640711648ca40f45d976bd3
spotify:track:59zWQR2wQnSlkG4xTTwY9d;Choir;spotify:artist:5PjekOABtfU2Kwo0AHVmci;Guy Sebastian;spotify:album:2hUAylf7T3fSNbqZW5E8aO;Choir;spotify:artist:5PjekOABtfU2Kwo0AHVmci;Guy Sebastian;2019-05-31;https://i.scdn.co/image/ab67616d0000b27316b72294e1c0b718d71784ff
spotify:track:6cv0maKXFbjZRmu3Oxb4jJ;We All Want The Same Thing;spotify:artist:0kkxsdcaWmWU2yWAqclDh4;Rixton;spotify:album:02ae5i5UAoFrt2peVox9Xd;Let The Road;spotify:artist:0kkxsdcaWmWU2yWAqclDh4;Rixton;2014-01-01;https://i.scdn.co/image/ab67616d0000b273647377a36072bd08e44dd32b
spotify:track:4P9kOK2PafbamK95SJOCbO;You're in My Heart (The Final Acclaim);spotify:artist:2y8Jo9CKhJvtfeKOsYzRdT;Rod Stewart;spotify:album:2GmrcFfoRPSKmmSyh36Bu6;If We Fall in Love Tonight;spotify:artist:2y8Jo9CKhJvtfeKOsYzRdT;Rod Stewart;1996-11-12;https://i.scdn.co/image/ab67616d0000b2739b6cec855adacecc6a140f75
spotify:track:52izjvF7wwveRG1rDJsGWe;Love Myself;spotify:artist:5p7f24Rk5HkUZsaS3BLG5F;Hailee Steinfeld;spotify:album:1kqXau1FkG7RGKCwo0OWs1;Love Myself;spotify:artist:5p7f24Rk5HkUZsaS3BLG5F;Hailee Steinfeld;2015-08-07;https://i.scdn.co/image/ab67616d0000b273ab6ac7e7c31b2c37771268f5
spotify:track:4tNXntkAzQ5A2dfYRYGIIQ;Easier;spotify:artist:5Rl15oVamLq7FbSb0NNBNy;5 Seconds of Summer;spotify:album:0puSqXoH0dMgimvyi5slCt;Easier;spotify:artist:5Rl15oVamLq7FbSb0NNBNy;5 Seconds of Summer;2019-05-23;https://i.scdn.co/image/ab67616d0000b2734916d2b50fd1b00cb27fdbcf
spotify:track:57p8CBvPOxrvyCbn6ttl5r;Would You Ever;spotify:artist:5he5w2lnU9x7JFhnwcekXX, spotify:artist:3JXpwnHbLvXxY99EuXqFPX;Skrillex, Poo Bear;spotify:album:2czvZrAe1DWj6uc4iOqtJX;Would You Ever;spotify:artist:5he5w2lnU9x7JFhnwcekXX, spotify:artist:3JXpwnHbLvXxY99EuXqFPX;Skrillex, Poo Bear;2017-07-26;https://i.scdn.co/image/ab67616d0000b273c2896a061e50f35f97337512
spotify:track:0qrRc6Fv3CUUiTOjqxHmWP;Not Over;spotify:artist:6fXEqmGQEt6ONuqVmwrN46;Bag Raiders;spotify:album:1HPUrRUr6dg34UHoqUQx6a;Bag Raiders (Deluxe);spotify:artist:6fXEqmGQEt6ONuqVmwrN46;Bag Raiders;2011-01-01;https://i.scdn.co/image/ab67616d0000b273273d3dfbf1d03268805e53b6
spotify:track:0nQLAOkMORezhM1K23UR6l;Not In Love - Radio Mix;spotify:artist:7qG3b048QCHVRO5Pv1T5lw, spotify:artist:0IF46mUS8NXjgHabxk2MCM;Enrique Iglesias, Kelis;spotify:album:5nWQbcfW6yJlffvXITzIDM;Greatest Hits (International Version);spotify:artist:7qG3b048QCHVRO5Pv1T5lw;Enrique Iglesias;2008-01-01;https://i.scdn.co/image/ab67616d0000b2735cc7314273b9f3a5e3994e60
spotify:track:0PsGiTiLXmSpotcvpe5AsN;I See Red;spotify:artist:0Upmz8QvuLAkKAfRlJYWTL;Split Enz;spotify:album:15Z6ao7aiBmEzzNcIXR8Du;The Living Enz;spotify:artist:0Upmz8QvuLAkKAfRlJYWTL;Split Enz;1985;https://i.scdn.co/image/ab67616d0000b27398665cdec86c439023e2bea4
spotify:track:671XiwQW20Hw5DudB13tR9;Church;spotify:artist:11gWrKZMBsGQWmobv3oNfW;Alison Wonderland;spotify:album:7LptqVA95f1XrR0RdId9aJ;Church;spotify:artist:11gWrKZMBsGQWmobv3oNfW;Alison Wonderland;2018-02-16;https://i.scdn.co/image/ab67616d0000b273970310f24538392a08482444
spotify:track:3lm0QsdpQrypDUbHexpVWK;A Glass Of Champagne;spotify:artist:4pE3KE9J1Z1LKzjwLtWU21;Sailor;spotify:album:11k08Ul8tAN5cu7JozYldn;Sailor's Greatest Hits;spotify:artist:4pE3KE9J1Z1LKzjwLtWU21;Sailor;1993-05-10;https://i.scdn.co/image/ab67616d0000b273ff430fa24c5ec92b9c0d4a9d
spotify:track:2T0AmsZh0aByj3iaJuU7mL;Mousetrap Heart;spotify:artist:0tTLmQvo0tn8vYlpJpA2no;Thirsty Merc;spotify:album:0QvmRTObBV5FfYFTnO8qP7;Mousetrap Heart;spotify:artist:0tTLmQvo0tn8vYlpJpA2no;Thirsty Merc;2010-06-18;https://i.scdn.co/image/ab67616d0000b27316cd4ccf63883b90048c6800
spotify:track:5kXmiepRVuKhhz0SxyCVeL;The Most Beautiful Girl;spotify:artist:218kRJZ7FJs0hWIk8Ynzhz;Charlie Rich;spotify:album:3kN2WdUo9AGwDcgcMKZ1ib;Charlie Rich - 16 Biggest Hits;spotify:artist:218kRJZ7FJs0hWIk8Ynzhz;Charlie Rich;1973;https://i.scdn.co/image/ab67616d0000b27338b8972ca30bac27de2c51a2
spotify:track:0ZShFfdyPtOTgLkUr8a4pa;Best Night;spotify:artist:07Q9n9pbwR6jQ8xH4SA46b;Justice Crew;spotify:album:4kc6vrABh87kQ4onFSDPLq;Live By The Words;spotify:artist:07Q9n9pbwR6jQ8xH4SA46b;Justice Crew;2012;https://i.scdn.co/image/ab67616d0000b2732ea0791fdc5445eb5a9cd4be
spotify:track:3HssHqJVOhSMw9MeeYFeKf;Cry Baby;spotify:artist:4ZCIgBrYKaZyj4j1H0Lr4E, spotify:artist:1jIEuh0p5MfwmNR1PWRT6Z;Garnet Mimms, The Enchanters;spotify:album:1rbBU5gXS62W9mkPLiF0Ba;Cry Baby;spotify:artist:4ZCIgBrYKaZyj4j1H0Lr4E, spotify:artist:1jIEuh0p5MfwmNR1PWRT6Z;Garnet Mimms, The Enchanters;2014-03-06;https://i.scdn.co/image/ab67616d0000b27322ecbf68696abe5a21b01447
spotify:track:0Xxww5aUyamJlEm8GkP21i;Scar;spotify:artist:6aP8ry8w3bSNyfyqhE8rGf;Missy Higgins;spotify:album:5Dd14nVQOJIUg9UgKkVyIQ;The Sound Of White;spotify:artist:6aP8ry8w3bSNyfyqhE8rGf;Missy Higgins;2004-01-01;https://i.scdn.co/image/ab67616d0000b273d1012e47b1270d2c81e38cf2
spotify:track:4T3fNx3CgwDRRYgmFCbD4J;Better;spotify:artist:6LuN9FCkKOj5PcnpouEgny;Khalid;spotify:album:6Nd4PYvQ7aYid1Gn6sWgeG;Better;spotify:artist:6LuN9FCkKOj5PcnpouEgny;Khalid;2018-09-14;https://i.scdn.co/image/ab67616d0000b27397bbd3ef27fe0b40b36f8002
spotify:track:7cwZG5WSgYtBKmIeSHouwY;Double Vision;spotify:artist:0FWzNDaEu9jdgcYTbcOa4F;3OH!3;spotify:album:4AxDQ4lIaW71hmUQnbYDVE;Streets Of Gold;spotify:artist:0FWzNDaEu9jdgcYTbcOa4F;3OH!3;2010-06-25;https://i.scdn.co/image/ab67616d0000b273b9933fcc3668139db9c4bdb5
spotify:track:0uGLiZ2NXFLAPUk1BuWDhU;Unorthodox;spotify:artist:0T2sGLJKge2eaFmZJxX7sq, spotify:artist:6Vh6UDWfu9PUSXSzAaB3CW;Wretch 32, Example;spotify:album:57iZ5ftBvYzHrYRSaM1URr;Black And White;spotify:artist:0T2sGLJKge2eaFmZJxX7sq;Wretch 32;2011-01-01;https://i.scdn.co/image/ab67616d0000b273575583a0f8c31b930eaadba6
spotify:track:0fonScmHUzC0MglSLn9saA;Da Doo Ron Ron (When He Walked Me Home);spotify:artist:7rewR1TVjhisjI6gauUamf;The Crystals;spotify:album:11ho9FxQbJjMbQn1P1yWpm;Da Doo Ron Ron: The Very Best of The Crystals;spotify:artist:7rewR1TVjhisjI6gauUamf;The Crystals;2011-02-22;https://i.scdn.co/image/ab67616d0000b273a93e542069f023c3c9be9b8d
spotify:track:67HxeUADW4H3ERfaPW59ma;Love Me Two Times;spotify:artist:22WZ7M8sxp5THdruNY3gXt;The Doors;spotify:album:6v5IVMmY1IvWtbfnQoiFSf;Strange Days;spotify:artist:22WZ7M8sxp5THdruNY3gXt;The Doors;1967-09-25;https://i.scdn.co/image/ab67616d0000b27386339e6cd71cc2a167451ee5
spotify:track:7KE2xRqs6kOqnc06Yn7NAc;Crash;spotify:artist:23zg3TcAtWQy7J6upgbUnj;Usher;spotify:album:4VLePkt0E5rS72hCHE31Rg;Crash;spotify:artist:23zg3TcAtWQy7J6upgbUnj;Usher;2016-06-10;https://i.scdn.co/image/ab67616d0000b273910146466cfdfaef4a293d57
spotify:track:7zIfO64TEMTe2O1P9XlnkR;"The Heat Is On - From ""Beverly Hills Cop"" Soundtrack";spotify:artist:3vMWY1bUrmYoSoEWLiQWOZ;Glenn Frey;spotify:album:3Zd4MI3Ja55JvK4Obzl6lV;Beverly Hills Cop (Music From The Motion Picture Soundtrack);spotify:artist:0LyfQWJT6nXafLPZqxe9Of;Various Artists;1984-01-01;https://i.scdn.co/image/ab67616d0000b273592aac5c14972ae94013746a
spotify:track:7cCf8vPXJw4e7e2CQYyYgi;You're Still The One;spotify:artist:5e4Dhzv426EvQe3aDb64jL;Shania Twain;spotify:album:1Xq7GtFHmTt110bmxQrtC4;Come On Over;spotify:artist:5e4Dhzv426EvQe3aDb64jL;Shania Twain;1997;https://i.scdn.co/image/ab67616d0000b27351cfe8c7a9f78702fc36a0cb
spotify:track:7L4NzRGuukFbw4pRylIjlN;Don't Pay The Ferryman;spotify:artist:2RpHsROrX075xfIwHn6B2U;Chris de Burgh;spotify:album:3azZV6V1yvATlE05bmWMCR;The Getaway;spotify:artist:2RpHsROrX075xfIwHn6B2U;Chris de Burgh;1982-01-01;https://i.scdn.co/image/ab67616d0000b273855a98cce5aa258db61ef9a3
